Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,47.189998626708984,47.66999816894531,46.58000183105469,46.869998931884766,45.966976165771484,1959800
2015-01-05,46.959999084472656,47.34000015258789,46.52000045776367,46.56999969482422,45.672767639160156,2727600
2015-01-06,46.869998931884766,47.33000183105469,45.41999816894531,45.959999084472656,45.07451629638672,4418900
2015-01-07,46.27000045776367,47.029998779296875,46.099998474121094,46.810001373291016,45.90814208984375,4849400
2015-01-08,47.0099983215332,48.25,47.0099983215332,48.130001068115234,47.20271301269531,3877000
2015-01-09,48.04999923706055,48.25,47.06999969482422,47.5099983215332,46.59465408325195,3181400
2015-01-12,47.54999923706055,47.619998931884766,46.5099983215332,47.060001373291016,46.1533317565918,2158300
2015-01-13,47.59000015258789,48.18000030517578,46.02000045776367,46.41999816894531,45.5256462097168,3287300
2015-01-14,45.52000045776367,46.95000076293945,45.209999084472656,46.900001525878906,45.99641036987305,3100400
2015-01-15,46.93000030517578,46.9900016784668,45.9900016784668,46.63999938964844,45.74142074584961,3073500
2015-01-16,46.66999816894531,48.15999984741211,46.2599983215332,48.09000015258789,47.163482666015625,3220000
2015-01-20,48.2400016784668,48.59000015258789,47.5099983215332,47.810001373291016,46.888877868652344,4049400
2015-01-21,47.709999084472656,48.4900016784668,47.290000915527344,48.06999969482422,47.14386749267578,4209300
2015-01-22,48.34000015258789,49.400001525878906,47.91999816894531,49.36000061035156,48.40901565551758,3478700
2015-01-23,49.43000030517578,50.40999984741211,49.33000183105469,49.790000915527344,48.83073043823242,5258600
2015-01-26,49.29999923706055,49.790000915527344,48.790000915527344,49.47999954223633,48.526702880859375,4310900
2015-01-27,48.79999923706055,49.16999816894531,48.220001220703125,48.40999984741211,47.47731399536133,5998000
2015-01-28,51.86000061035156,55.16999816894531,51.220001220703125,54.61000061035156,53.55786895751953,16170000
2015-01-29,54.43000030517578,55.58000183105469,53.880001068115234,55.33000183105469,54.26398849487305,8256700
2015-01-30,55.0,55.79999923706055,54.470001220703125,54.86000061035156,53.803043365478516,5048600
2015-02-02,55.029998779296875,55.11000061035156,53.54999923706055,54.970001220703125,53.91093444824219,5238900
2015-02-03,55.040000915527344,55.25,53.970001220703125,54.52000045776367,53.4695930480957,4349100
2015-02-04,54.540000915527344,55.279998779296875,54.040000915527344,54.560001373291016,53.50882339477539,3670300
2015-02-05,54.72999954223633,56.70000076293945,54.61000061035156,56.38999938964844,55.30356216430664,4959300
2015-02-06,56.279998779296875,56.95000076293945,54.79999923706055,55.13999938964844,54.0776481628418,4833600
2015-02-09,54.70000076293945,55.0,54.08000183105469,54.279998779296875,53.234214782714844,3216000
2015-02-10,54.470001220703125,55.08000183105469,53.86000061035156,54.7599983215332,53.7049674987793,3769500
2015-02-11,54.869998931884766,55.279998779296875,54.52000045776367,54.95000076293945,53.891319274902344,2193000
2015-02-12,55.290000915527344,56.63999938964844,55.220001220703125,56.20000076293945,55.11722183227539,3783200
2015-02-13,56.349998474121094,56.90999984741211,55.63999938964844,56.38999938964844,55.30356216430664,2907200
2015-02-17,56.459999084472656,56.900001525878906,55.939998626708984,56.7599983215332,55.66643524169922,3174000
2015-02-18,56.58000183105469,57.619998931884766,56.52000045776367,57.61000061035156,56.500064849853516,3469500
2015-02-19,57.61000061035156,57.70000076293945,57.08000183105469,57.13999938964844,56.03911590576172,3000800
2015-02-20,57.13999938964844,57.720001220703125,56.66999816894531,57.66999816894531,56.558902740478516,2284400
2015-02-23,57.83000183105469,57.900001525878906,57.20000076293945,57.54999923706055,56.44122314453125,1833400
2015-02-24,57.400001525878906,57.810001373291016,57.13999938964844,57.630001068115234,56.519676208496094,3351900
2015-02-25,57.650001525878906,57.84000015258789,57.0099983215332,57.38999938964844,56.284305572509766,2556900
2015-02-26,57.4900016784668,58.869998931884766,57.36000061035156,57.72999954223633,56.61774826049805,2751300
2015-02-27,56.810001373291016,57.7599983215332,56.54999923706055,57.18000030517578,56.078346252441406,2955000
2015-03-02,57.18000030517578,57.79999923706055,56.9900016784668,57.45000076293945,56.3431396484375,1606700
2015-03-03,57.25,57.36000061035156,56.33000183105469,56.66999816894531,55.57817077636719,1980900
2015-03-04,56.47999954223633,57.209999084472656,56.220001220703125,57.20000076293945,56.09796142578125,2631100
2015-03-05,57.189998626708984,57.83000183105469,57.0099983215332,57.380001068115234,56.274497985839844,1998700
2015-03-06,57.220001220703125,57.220001220703125,56.16999816894531,56.36000061035156,55.27414321899414,1769400
2015-03-09,56.38999938964844,56.91999816894531,56.25,56.66999816894531,55.57817077636719,2344000
2015-03-10,55.380001068115234,56.0,54.5099983215332,55.04999923706055,53.989383697509766,4566900
2015-03-11,54.79999923706055,56.130001068115234,54.75,55.09000015258789,54.02860641479492,2814500
2015-03-12,55.4900016784668,55.4900016784668,54.790000915527344,55.060001373291016,53.99919509887695,2891200
2015-03-13,55.04999923706055,56.369998931884766,54.849998474121094,55.29999923706055,54.23456573486328,3546400
2015-03-16,55.619998931884766,56.459999084472656,55.5099983215332,55.81999969482422,54.74455261230469,2821000
2015-03-17,55.2599983215332,55.40999984741211,54.029998779296875,54.16999816894531,53.1263427734375,4692900
2015-03-18,54.22999954223633,55.790000915527344,54.02000045776367,55.630001068115234,54.55820846557617,7023000
2015-03-19,55.599998474121094,56.349998474121094,55.380001068115234,55.959999084472656,54.88185501098633,2384900
2015-03-20,56.400001525878906,57.47999954223633,56.31999969482422,57.279998779296875,56.176422119140625,4443500
2015-03-23,57.439998626708984,57.970001220703125,57.27000045776367,57.27000045776367,56.16661071777344,2146900
2015-03-24,57.43000030517578,58.380001068115234,57.11000061035156,57.959999084472656,56.84331512451172,3347900
2015-03-25,57.880001068115234,58.25,56.06999969482422,56.09000015258789,55.009342193603516,2855900
2015-03-26,55.290000915527344,56.29999923706055,54.689998626708984,56.08000183105469,54.999542236328125,3926700
2015-03-27,56.43000030517578,58.279998779296875,56.20000076293945,58.2400016784668,57.117916107177734,4672100
2015-03-30,58.720001220703125,60.209999084472656,58.58000183105469,59.470001220703125,58.32422637939453,4117500
2015-03-31,59.0,59.439998626708984,58.4900016784668,58.81999969482422,57.68675231933594,2471000
2015-04-01,58.939998626708984,58.959999084472656,57.16999816894531,57.279998779296875,56.176422119140625,4341100
