Date,Open,High,Low,Close,Adj Close,Volume
2019-03-01,96.83000183105469,97.94000244140625,95.30999755859375,97.41000366210938,95.53324890136719,4443600
2019-03-04,98.30999755859375,99.43000030517578,95.56999969482422,97.29000091552734,95.41558074951172,7187200
2019-03-05,96.26000213623047,97.05999755859375,95.1500015258789,95.72000122070312,93.8758316040039,6041900
2019-03-06,95.31999969482422,96.37999725341797,94.12999725341797,94.7699966430664,92.9441146850586,3987500
2019-03-07,95.0,99.55999755859375,94.47000122070312,99.36000061035156,97.44569396972656,8866800
2019-03-08,97.95999908447266,99.75,97.4800033569336,98.36000061035156,96.4649658203125,7357900
2019-03-11,98.5999984741211,99.95999908447266,97.94000244140625,99.04000091552734,97.1318588256836,4623500
2019-03-12,99.4000015258789,99.5,98.1500015258789,98.58999633789062,96.69051361083984,3737600
2019-03-13,98.69000244140625,101.08000183105469,97.7699966430664,100.12999725341797,98.20084381103516,6980000
2019-03-14,100.22000122070312,100.33999633789062,97.54000091552734,98.83000183105469,96.92588806152344,5908900
2019-03-15,99.66000366210938,100.1500015258789,98.23999786376953,98.9800033569336,97.07300567626953,5141800
2019-03-18,99.16000366210938,99.88999938964844,96.7300033569336,99.66000366210938,97.73992156982422,5113000
2019-03-19,100.33000183105469,100.55000305175781,97.0,97.51000213623047,95.63133239746094,6156800
2019-03-20,97.44000244140625,98.38999938964844,96.3499984741211,97.02999877929688,95.16056060791016,4824200
2019-03-21,96.48999786376953,105.0,96.48999786376953,104.87999725341797,102.85934448242188,9533400
2019-03-22,104.43000030517578,104.4800033569336,101.16000366210938,102.33999633789062,100.36825561523438,7158900
2019-03-25,102.4000015258789,103.54000091552734,100.87000274658203,101.7300033569336,99.77003479003906,3812400
2019-03-26,102.66000366210938,104.55000305175781,101.5,102.31999969482422,100.34864807128906,4059300
2019-03-27,102.69999694824219,102.86000061035156,100.27999877929688,100.66999816894531,98.7304458618164,2900800
2019-03-28,100.70999908447266,102.47000122070312,100.27999877929688,102.19999694824219,100.23096466064453,2347100
2019-03-29,102.6500015258789,102.97000122070312,101.23999786376953,101.62999725341797,99.67195892333984,3180800
2019-04-01,103.02999877929688,103.94999694824219,101.62000274658203,102.66999816894531,100.69193267822266,2879200
2019-04-02,103.01000213623047,103.0999984741211,100.16000366210938,100.83999633789062,98.89717102050781,3157500
2019-04-03,100.91000366210938,102.16000366210938,100.06999969482422,100.1500015258789,98.22046661376953,3522800
2019-04-04,99.98999786376953,100.30000305175781,97.58999633789062,97.94000244140625,96.05305480957031,4308700
2019-04-05,98.5,99.88999938964844,97.95999908447266,99.43000030517578,97.51434326171875,3738000
2019-04-08,99.01000213623047,99.41999816894531,95.66000366210938,97.94999694824219,96.0628433227539,3951000
2019-04-09,97.54000091552734,99.1500015258789,97.4000015258789,98.25,96.35707092285156,2543200
2019-04-10,98.58000183105469,100.3499984741211,98.37999725341797,99.62999725341797,97.71048736572266,2199500
2019-04-11,100.0,101.4000015258789,99.62999725341797,100.58000183105469,98.64219665527344,2530500
2019-04-12,101.12999725341797,102.38999938964844,100.31999969482422,101.83000183105469,99.86811065673828,2375900
2019-04-15,100.55000305175781,100.98999786376953,97.12000274658203,97.8499984741211,95.96476745605469,3965600
2019-04-16,97.41000366210938,97.5,92.80000305175781,93.83000183105469,92.0222396850586,7638900
2019-04-17,94.45999908447266,94.45999908447266,91.0,91.94999694824219,90.178466796875,9779000
2019-04-18,92.06999969482422,93.58000183105469,91.0999984741211,93.13999938964844,91.34552001953125,4262200
2019-04-22,92.75,93.04000091552734,91.87999725341797,92.5199966430664,90.73747253417969,3011200
2019-04-23,93.0999984741211,94.95999908447266,92.83999633789062,94.62999725341797,92.80681610107422,3850800
2019-04-24,94.9000015258789,95.27999877929688,93.87000274658203,94.1500015258789,92.3360824584961,3041500
2019-04-25,94.1500015258789,94.19999694824219,92.68000030517578,92.9800033569336,91.18861389160156,2993000
2019-04-26,93.45999908447266,94.58000183105469,92.81999969482422,94.47000122070312,92.64991760253906,3496300
2019-04-29,94.88999938964844,95.58999633789062,94.1500015258789,94.7300033569336,92.9048843383789,3122600
2019-04-30,94.48999786376953,95.08000183105469,93.80000305175781,94.6500015258789,92.82643127441406,2824600
2019-05-01,95.01000213623047,97.19999694824219,94.73999786376953,94.86000061035156,93.03239440917969,4264300
2019-05-02,95.25,96.33000183105469,93.88999938964844,94.4000015258789,92.58126068115234,3609500
2019-05-03,93.69999694824219,93.87999725341797,90.69999694824219,92.5,90.71785736083984,6385800
2019-05-06,91.0999984741211,93.98999786376953,90.5199966430664,93.76000213623047,91.95359802246094,4413700
2019-05-07,93.11000061035156,93.4000015258789,91.83000183105469,92.7300033569336,90.94343566894531,7090900
2019-05-08,99.11000061035156,99.56999969482422,92.18000030517578,93.87999725341797,92.07125854492188,17468500
2019-05-09,92.5199966430664,94.23999786376953,92.19999694824219,93.31999969482422,91.52205657958984,5159100
2019-05-10,93.02999877929688,94.16000366210938,91.01000213623047,93.87999725341797,92.07125854492188,3979100
2019-05-13,92.01000213623047,93.12000274658203,89.91000366210938,90.41999816894531,88.67792510986328,3685400
2019-05-14,90.91999816894531,95.5199966430664,90.75,94.56999969482422,92.74797821044922,5769300
2019-05-15,93.80000305175781,98.31999969482422,93.66000366210938,96.7699966430664,94.90559387207031,4694700
2019-05-16,96.73999786376953,99.05000305175781,96.11000061035156,99.0,97.0926284790039,3728600
2019-05-17,98.26000213623047,98.94999694824219,96.6500015258789,97.26000213623047,95.38615417480469,3031500
2019-05-20,95.44000244140625,96.0,92.30999755859375,92.69000244140625,90.90420532226562,3842900
2019-05-21,93.4000015258789,96.25,93.25,95.6500015258789,93.80716705322266,3958200
2019-05-22,94.83999633789062,95.5999984741211,93.62999725341797,93.83999633789062,92.03202819824219,1831200
2019-05-23,93.33999633789062,94.73999786376953,91.36000061035156,92.11000061035156,90.33537292480469,3072500
2019-05-24,92.66999816894531,93.30999755859375,91.48999786376953,92.2699966430664,90.49227142333984,2262600
2019-05-28,92.9800033569336,94.20999908447266,92.63999938964844,93.5,91.6985855102539,2729300
2019-05-29,92.76000213623047,93.80999755859375,91.80999755859375,92.55000305175781,90.76689910888672,1889400
2019-05-30,92.73999786376953,93.04000091552734,91.5,92.12999725341797,90.35498809814453,2513500
2019-05-31,90.9000015258789,93.27999877929688,90.88999938964844,93.08000183105469,91.28668975830078,2818700
2019-06-03,93.29000091552734,94.23999786376953,90.77999877929688,91.30999755859375,89.55078125,3405400
2019-06-04,91.58999633789062,94.20999908447266,90.19000244140625,94.12999725341797,92.31644439697266,2833500
2019-06-05,93.69000244140625,95.98999786376953,93.69000244140625,95.25,93.41487121582031,2584000
2019-06-06,95.95999908447266,97.37999725341797,95.05999755859375,96.38999938964844,94.53291320800781,2654200
2019-06-07,97.0,98.69000244140625,96.56999969482422,96.98999786376953,95.121337890625,2021500
2019-06-10,98.0,98.12999725341797,94.05000305175781,95.51000213623047,93.66987609863281,2503200
2019-06-11,96.37999725341797,96.5,94.25,94.58000183105469,92.75778198242188,2097800
2019-06-12,94.80000305175781,94.95999908447266,91.72000122070312,92.66999816894531,90.88458251953125,2579200
2019-06-13,92.91999816894531,94.33999633789062,92.41000366210938,93.56999969482422,91.76725006103516,2526800
2019-06-14,93.55999755859375,93.79000091552734,90.45999908447266,92.7300033569336,90.94343566894531,3297400
2019-06-17,92.62000274658203,93.51000213623047,92.0,92.44000244140625,90.65901947021484,2431900
2019-06-18,93.4800033569336,95.30000305175781,91.94000244140625,92.02999877929688,90.25691223144531,3955900
2019-06-19,92.38999938964844,93.18000030517578,91.31999969482422,92.58000183105469,90.79632568359375,2795300
2019-06-20,93.75,94.88999938964844,93.06999969482422,93.19000244140625,91.39456939697266,2578300
2019-06-21,92.9800033569336,95.9800033569336,91.4000015258789,95.33000183105469,93.49333953857422,6237400
2019-06-24,95.66000366210938,99.55999755859375,95.2300033569336,99.0,97.0926284790039,5066800
2019-06-25,98.7699966430664,99.11000061035156,96.08000183105469,96.9000015258789,95.03308868408203,3364000
2019-06-26,97.51000213623047,98.04000091552734,95.62000274658203,97.31999969482422,95.44499969482422,2827100
2019-06-27,97.66999816894531,99.68000030517578,96.8499984741211,99.13999938964844,97.22993469238281,2907700
2019-06-28,100.73999786376953,101.44999694824219,99.2300033569336,101.26000213623047,99.30908203125,5185200
2019-07-01,102.6500015258789,102.87999725341797,99.81999969482422,100.88999938964844,98.94621276855469,3447500
2019-07-02,101.76000213623047,103.58999633789062,100.79000091552734,102.72000122070312,100.74095153808594,3934200
2019-07-03,103.0,103.19000244140625,97.58999633789062,98.11000061035156,96.21978759765625,4659700
2019-07-05,97.7699966430664,97.83000183105469,91.3499984741211,93.5999984741211,91.7966537475586,11794100
2019-07-08,93.44000244140625,93.62999725341797,91.41999816894531,93.44000244140625,91.6397476196289,4512600
2019-07-09,92.5,92.69999694824219,90.54000091552734,92.05000305175781,90.27653503417969,4747000
2019-07-10,92.16000366210938,94.13999938964844,91.63999938964844,93.95999908447266,92.14974212646484,4561600
2019-07-11,93.79000091552734,94.8499984741211,92.56999969482422,93.48999786376953,91.68878173828125,3320700
2019-07-12,93.68000030517578,93.97000122070312,92.3499984741211,92.81999969482422,91.03168487548828,2657600
2019-07-15,92.75,93.01000213623047,91.83000183105469,92.22000122070312,90.44325256347656,2816900
2019-07-16,92.30999755859375,92.41000366210938,88.43000030517578,89.55000305175781,87.82469940185547,6090200
2019-07-17,89.75,90.8499984741211,89.30999755859375,89.69999694824219,87.97179412841797,3097400
2019-07-18,88.9000015258789,89.47000122070312,88.0199966430664,89.19000244140625,87.47161865234375,4105700
2019-07-19,89.3499984741211,89.41000366210938,87.47000122070312,87.5,85.81417846679688,3676400
2019-07-22,88.0199966430664,89.12999725341797,87.51000213623047,88.13999938964844,86.4418716430664,3200000
2019-07-23,88.87999725341797,89.13999938964844,87.70999908447266,88.22000122070312,86.52031707763672,2428900
2019-07-24,88.04000091552734,89.94000244140625,88.0,89.77999877929688,88.05024719238281,2137100
2019-07-25,88.44999694824219,89.7699966430664,87.87999725341797,89.16000366210938,87.44222259521484,2891200
2019-07-26,89.5,90.48999786376953,89.27999877929688,89.51000213623047,87.78547668457031,2281400
2019-07-29,89.41000366210938,89.79000091552734,86.94999694824219,88.87000274658203,87.15779876708984,5162900
2019-07-30,87.93000030517578,89.01000213623047,86.23999786376953,88.56999969482422,86.86358642578125,5666000
2019-07-31,94.0,96.54000091552734,91.04000091552734,92.5,90.71785736083984,11152800
2019-08-01,93.25,97.06999969482422,93.08000183105469,94.5999984741211,92.77739715576172,5870300
2019-08-02,94.75,95.37000274658203,91.83000183105469,92.88999938964844,91.10035705566406,2764900
2019-08-05,90.30999755859375,91.76000213623047,88.22000122070312,88.58999633789062,86.8831787109375,5117100
2019-08-06,90.80999755859375,91.55999755859375,89.62000274658203,90.0999984741211,88.36408233642578,3604500
2019-08-07,89.12000274658203,92.3499984741211,88.69999694824219,92.2699966430664,90.49227142333984,4498100
2019-08-08,92.94999694824219,95.29000091552734,92.4800033569336,95.2300033569336,93.39527893066406,3849300
2019-08-09,94.37000274658203,94.87000274658203,91.4000015258789,91.97000122070312,90.19806671142578,3496700
2019-08-12,91.5,92.55999755859375,91.04000091552734,91.7699966430664,90.00190734863281,1845800
2019-08-13,91.95999908447266,93.55999755859375,91.25,92.33999633789062,90.56094360351562,2414600
2019-08-14,90.41000366210938,90.75,87.5,88.0999984741211,86.40261840820312,5458800
2019-08-15,88.94999694824219,88.94999694824219,87.2300033569336,87.87999725341797,86.1868667602539,2821100
2019-08-16,88.55999755859375,90.37999725341797,88.06999969482422,89.55999755859375,87.83450317382812,2814900
2019-08-19,91.23999786376953,91.69999694824219,90.12000274658203,90.91000366210938,89.15850067138672,2511800
2019-08-20,90.58000183105469,93.56999969482422,90.27999877929688,92.69999694824219,90.91400146484375,4328000
2019-08-21,93.55000305175781,94.9800033569336,92.62000274658203,94.04000091552734,92.22818756103516,3007200
2019-08-22,94.44000244140625,94.94999694824219,92.72000122070312,94.62000274658203,92.79701232910156,2718400
2019-08-23,94.58999633789062,95.7300033569336,92.62000274658203,92.91000366210938,91.11994934082031,4213300
2019-08-26,93.7699966430664,94.52999877929688,93.25,94.37999725341797,92.5616226196289,2919400
2019-08-27,94.75,96.30000305175781,94.05999755859375,94.05999755859375,92.24778747558594,3773100
2019-08-28,93.7699966430664,94.04000091552734,91.56999969482422,92.4000015258789,90.61978912353516,3710100
2019-08-29,93.29000091552734,93.7300033569336,92.58999633789062,93.02999877929688,91.23764038085938,2601200
2019-08-30,93.52999877929688,94.20999908447266,92.9800033569336,93.68000030517578,91.87513732910156,1704300
2019-09-03,92.7300033569336,95.16999816894531,92.6500015258789,94.83000183105469,93.00296783447266,3263400
2019-09-04,95.23999786376953,98.12000274658203,94.76000213623047,97.94999694824219,96.0628433227539,3434700
2019-09-05,98.69999694824219,99.4800033569336,96.55999755859375,97.44999694824219,95.57247924804688,3020400
2019-09-06,98.02999877929688,99.81999969482422,97.6500015258789,98.52999877929688,96.63167572021484,2886000
2019-09-09,99.01000213623047,99.87999725341797,97.44000244140625,98.68000030517578,96.77879333496094,3115800
2019-09-10,98.44999694824219,101.2300033569336,97.7699966430664,99.5,97.58300018310547,4010500
2019-09-11,100.02999877929688,100.6500015258789,98.76000213623047,99.11000061035156,97.20051574707031,2409300
2019-09-12,99.88999938964844,101.77999877929688,98.05000305175781,98.33999633789062,96.4453353881836,4123000
2019-09-13,98.56999969482422,99.3499984741211,98.16000366210938,98.4800033569336,96.58264923095703,1719400
2019-09-16,98.02999877929688,99.23999786376953,97.5199966430664,99.12000274658203,97.21031188964844,1820400
2019-09-17,99.4800033569336,99.55000305175781,97.54000091552734,98.41999816894531,96.52378845214844,1815400
2019-09-18,97.7300033569336,98.33999633789062,96.52999877929688,98.27999877929688,96.38650512695312,1815800
2019-09-19,98.27999877929688,99.9000015258789,98.27999877929688,99.69000244140625,97.76933288574219,2546900
2019-09-20,100.19999694824219,100.5199966430664,98.2699966430664,98.69999694824219,96.79841613769531,3494900
2019-09-23,98.2300033569336,99.41000366210938,97.86000061035156,98.18000030517578,96.28844451904297,2067400
2019-09-24,98.08000183105469,98.37999725341797,96.7300033569336,97.36000061035156,95.48422241210938,2855200
2019-09-25,97.0999984741211,97.81999969482422,95.83000183105469,97.62999725341797,95.74903106689453,1964500
2019-09-26,97.61000061035156,97.97000122070312,95.66000366210938,96.62000274658203,94.75847625732422,1954200
2019-09-27,97.0199966430664,97.75,95.05000305175781,95.66999816894531,93.8267822265625,1967900
2019-09-30,95.8499984741211,97.98999786376953,95.68000030517578,97.81999969482422,95.93537139892578,2522000
2019-10-01,97.80999755859375,98.0,95.12999725341797,96.75,94.885986328125,3717900
2019-10-02,96.0,96.0,92.44000244140625,94.25,92.43415832519531,4097200
2019-10-03,93.52999877929688,95.02999877929688,92.87999725341797,94.33999633789062,92.52240753173828,3855600
2019-10-04,94.33999633789062,95.7699966430664,94.33999633789062,95.61000061035156,93.76792907714844,2221100
2019-10-07,95.12000274658203,95.81999969482422,93.31999969482422,93.56999969482422,91.76725006103516,2923200
2019-10-08,93.02999877929688,93.83000183105469,92.16000366210938,92.54000091552734,90.75709533691406,2803400
2019-10-09,93.0199966430664,94.5,92.80000305175781,92.87999725341797,91.09054565429688,1584400
2019-10-10,92.66000366210938,93.55999755859375,92.20999908447266,92.52999877929688,90.74726867675781,1963000
2019-10-11,93.93000030517578,95.87000274658203,93.75,94.19000244140625,92.37529754638672,3131700
2019-10-14,94.0,94.66000366210938,92.70999908447266,93.87999725341797,92.07125854492188,2369000
2019-10-15,94.13999938964844,95.27999877929688,93.22000122070312,95.1500015258789,93.31680297851562,2124900
2019-10-16,94.41000366210938,96.36000061035156,94.4000015258789,96.22000122070312,94.36617279052734,2981100
2019-10-17,96.70999908447266,98.0,96.5199966430664,96.76000213623047,94.89578247070312,2421100
